The Piedmont Bank,Norcross,GA,30092,6/30/16,NM,503964,444349,1980,396150,4168,2557,71727,78,260,177,1
The Pineries Bank,Stevens Point,WI,54481,6/30/16,NM,80995,72799,499,53797,1754,1166,7692,35,47,478,8
The Pioneer National Bank of Duluth,Duluth,MN,55807,6/30/16,N,79956,71023,350,60021,2477,2215,24166,84,90,0,0
The Pioneer Savings Bank,Cleveland,OH,44102,6/30/16,SB,35389,28502,169,17159,69,1391,0,14,0,0,0
The Piqua State Bank,Piqua,KS,66761,6/30/16,NM,25203,22487,87,12158,892,3757,0,71,0,4398,95
The Pitney Bowes Bank  Inc.,Salt Lake City,UT,84106,6/30/16,NM,716234,638927,34383,315085,0,278489,21895,990364,78,286,1214
The Pittsfield Co-operative Bank,Pittsfield,MA,1201,6/30/16,SB,287588,242894,760,213999,1220,3291,30856,159,137,0,0
The Plains State Bank,Plains,KS,67869,6/30/16,NM,119018,103700,140,35231,936,2324,2607,116,28,11718,170
The Pleasant Hill Bank,Pleasant Hill,MO,64080,6/30/16,NM,77382,68964,116,39411,2089,1482,3181,40,24,2169,31
The Pleasants County Bank,Saint Marys,WV,26170,6/30/16,SM,63911,56942,179,31350,4295,2080,10876,67,50,807,13
The Poca Valley Bank  Inc.,Walton,WV,25286,6/30/16,NM,321364,285163,1365,240866,28089,7067,39241,237,184,83,2
The Poplar Grove State Bank,Poplar Grove,IL,61065,6/30/16,NM,82944,61822,621,24719,682,1164,6437,37,28,3049,28
The Port Austin State Bank,Port Austin,MI,48467,6/30/16,NM,49280,40523,331,37309,2215,3397,5503,119,33,3069,53
The Port Washington State Bank,Port Washington,WI,53074,6/30/16,NM,507056,462764,1679,341502,15329,15609,83184,497,324,904,16
The Potter State Bank of Potter,Potter,NE,69156,6/30/16,NM,39401,34600,127,18767,1285,6223,0,108,0,7114,124
The PrivateBank and Trust Company,Chicago,IL,60603,6/30/16,NM,18155284,16096796,113159,14120250,139122,13435,307427,520,952,108,1
The Provident Bank,Jersey City,NJ,7303,6/30/16,SB,9226577,8066961,42001,6780966,37217,21268,557401,1430,2100,45,1
The Pueblo Bank and Trust Company,Pueblo,CO,81002,6/30/16,NM,365609,323399,2814,181144,1306,2824,35065,110,134,2466,28
The Putnam County National Bank of Carmel,Carmel,NY,10512,6/30/16,N,164519,128286,339,79934,349,692,17881,17,57,0,0
The Queenstown Bank of Maryland,Queenstown,MD,21658,6/30/16,NM,460069,405643,2566,389651,7729,6651,56274,288,232,9152,82
The Rawlins National Bank,Rawlins,WY,82301,6/30/16,N,170739,154937,405,79750,3087,2007,24532,84,107,3906,63
The Republic Banking Company,Republic,OH,44867,6/30/16,NM,46482,39956,281,37854,3099,2646,2128,103,14,10911,104
The Richwood Banking Company,Richwood,OH,43344,6/30/16,SM,461110,412082,2088,236824,3343,9279,44922,281,160,61500,398
The Riddell National Bank,Brazil,IN,47834,6/30/16,N,199149,182211,711,155641,11817,10225,26851,345,108,8261,98
The Riley State Bank of Riley  Kansas,Riley,KS,66531,6/30/16,NM,88571,80008,533,56375,4251,12159,0,207,0,32712,489
The Roberts County National Bank of Sisseton,Sisseton,SD,57262,6/30/16,N,61674,52104,364,17660,345,770,2091,25,9,11020,139
The Rockhold  Brown and Company Bank,Bainbridge,OH,45612,6/30/16,NM,34063,30641,272,26719,523,1045,6206,40,33,1107,18
The Roscoe State Bank,Roscoe,TX,79545,6/30/16,NM,152129,134879,1005,73265,3776,3823,16157,181,74,8917,155
The Sacramento Deposit Bank,Sacramento,KY,42372,6/30/16,NM,67315,58336,635,39600,4237,4856,6093,203,42,10127,220
The Salyersville National Bank,Salyersville,KY,41465,6/30/16,N,120995,104553,455,38612,3391,2307,6281,181,53,26,3
The Samson Banking Company  Inc.,Samson,AL,36477,6/30/16,NM,75061,65667,158,32808,3636,3659,3954,200,17,5770,99
The Santa Anna National Bank,Santa Anna,TX,76878,6/30/16,N,47523,41508,421,23785,3240,4777,4400,270,29,6097,241
The Savings Bank,Circleville,OH,43113,6/30/16,NM,344950,306816,1207,193576,14284,5429,30763,216,126,1625,22
The Scottdale Bank and Trust Company,Scottdale,PA,15683,6/30/16,NM,261324,214539,628,63011,1629,1813,13331,51,53,650,4
The Security National Bank of Enid,Enid,OK,73701,6/30/16,N,324888,294557,3173,189293,5550,5514,19297,259,144,9893,176
THE SEILING STATE BANK,Seiling,OK,73663,6/30/16,NM,94211,84832,284,61704,3149,1885,10534,80,38,10464,150
The Settlers Bank,Marietta,OH,45750,6/30/16,SM,119153,105071,675,102889,5463,7711,16667,244,101,1004,7
The Seymour Bank,Seymour,MO,65746,6/30/16,NM,128298,109880,638,85296,7146,15406,0,218,0,33329,570
The Shelby County State Bank,Harlan,IA,51537,6/30/16,NM,252016,224811,1165,167148,5593,20949,0,442,0,89630,1546
The Shelby State Bank,Shelby,MI,49455,6/30/16,NM,226689,205430,812,142203,4271,8054,51794,250,223,10727,109
The Sherwood State Bank,Sherwood,OH,43556,6/30/16,NM,60152,52964,94,36123,5471,2598,4533,114,37,4439,74
The Simsbury Bank and Trust Company,Simsbury,CT,6070,6/30/16,NM,484339,447023,708,376024,29514,4239,65509,75,210,1932,4
The Solomon State Bank,Solomon,KS,67480,6/30/16,NM,202425,175415,1565,173791,3997,3090,12552,126,47,17976,176
The Somerville National Bank,Somerville,OH,45064,6/30/16,N,163743,144817,281,91671,2122,4000,18711,129,65,14084,147
The Southern Bank Company,Gadsden,AL,35901,6/30/16,NM,98327,85534,-1028,58127,1373,997,18559,44,87,663,4
The St. Henry Bank,St. Henry,OH,45883,6/30/16,SM,313104,269213,3196,173844,2866,3795,28985,137,128,26579,225
The St. Marys State Bank,Saint Marys,KS,66536,6/30/16,SM,93040,82266,201,56426,2750,2241,10546,116,49,12662,203
The State Bank,La Junta,CO,81050,6/30/16,NM,98536,85618,153,52064,2383,1047,3903,65,35,14148,143
The State Exchange Bank,Lamont,OK,74643,6/30/16,NM,58433,51844,332,49041,874,1472,9195,57,30,12707,199
The State National Bank in West,West,TX,76691,6/30/16,N,68215,62182,95,17159,2177,1832,1677,111,13,4085,130
The State Savings Bank of Manistique,Manistique,MI,49854,6/30/16,SM,118453,103750,411,58856,5159,4429,20138,144,70,250,8
The Stephenson National Bank and Trust,Marinette,WI,54143,6/30/16,N,484123,434401,3522,346592,6155,14993,111662,570,478,1584,19
The Stock Exchange Bank,Woodward,OK,73801,6/30/16,NM,263411,230433,1464,97925,8378,4935,12084,260,62,9996,238
The Stockgrowers State Bank,Maple Hill,KS,66507,6/30/16,NM,74627,63661,534,31903,704,1647,10593,64,36,10606,175
The Stockton National Bank,Stockton,KS,67669,6/30/16,N,173016,154444,737,128137,3578,6336,24352,313,104,54888,848
The Suffolk County National Bank of Riverhead,Riverhead,NY,11901,6/30/16,N,2195982,1988183,10652,1732664,4803,23993,222082,885,998,1252,42
The Talbot Bank of Easton  Maryland,Easton,MD,21601,6/30/16,NM,602484,531110,2238,445416,4596,5225,80015,303,261,2464,22
The Tampa State Bank,Tampa,KS,67483,6/30/16,NM,52241,46262,284,33503,1353,2255,3262,82,17,7576,99
The Tilden Bank,Tilden,NE,68781,6/30/16,SM,81363,72505,369,54085,1908,3604,4086,185,32,41505,402
The Tipton Latham Bank  National Association,Tipton,MO,65081,6/30/16,N,119321,105972,973,77105,4041,4429,12073,251,58,23817,496
The Torrington Savings Bank,Torrington,CT,6790,6/30/16,SB,824299,673164,2052,427276,1793,454,7437,10,23,0,0
The Trego-WaKeeney State Bank,Wakeeney,KS,67672,6/30/16,NM,61847,55113,444,31270,732,3862,0,76,0,17130,376
The Tri-County Bank,Stuart,NE,68780,6/30/16,NM,104745,95449,480,72519,2944,5537,8579,206,51,28338,398
The Trust Bank,Lenox,GA,31637,6/30/16,NM,39970,36324,270,25513,2783,6149,0,122,0,3619,48
The Trust Company of Virginia,Richmond,VA,23235,6/30/16,SA,8524,1622,423,0,0,0,0,0,0,0,0
The Turbotville National Bank,Turbotville,PA,17772,6/30/16,N,136658,114752,853,77717,2955,2786,3997,152,25,24628,262
The Twin Valley Bank,West Alexandria,OH,45381,6/30/16,SM,57980,51148,193,39578,1599,4439,10227,156,39,5303,38
The Union Bank,Marksville,LA,71351,6/30/16,NM,248586,223750,1492,168146,26894,5095,23648,128,72,12121,198
The Union State Bank,Arkansas City,KS,67005,6/30/16,SM,294761,258074,1331,189375,4900,8233,39787,316,169,17664,295
The University National Bank of Lawrence,Lawrence,KS,66049,6/30/16,N,70842,64238,14,56386,1153,846,13505,34,49,1189,11
The Upstate National Bank,Ogdensburg,NY,13669,6/30/16,N,103636,90641,-65,80219,129,1219,29717,49,127,0,0
The Valley State Bank,Syracuse,KS,67878,6/30/16,SM,111880,101844,605,81907,3968,7344,14607,265,87,31251,291
The Victory Bank,Limerick,PA,19468,6/30/16,NM,185789,170018,568,177009,5915,8132,94044,269,362,2063,8
The Village Bank,Saint Libory,IL,62282,6/30/16,NM,81338,73347,330,43768,5806,1291,9229,62,50,3614,47
THE VINTON COUNTY NATIONAL BANK,Mc Arthur,OH,45651,6/30/16,N,866367,762212,3484,612421,99612,16548,76733,728,396,6923,178
The Waggoner National Bank of Vernon,Vernon,TX,76384,6/30/16,N,275790,236450,4767,167279,17505,4949,15475,191,67,28362,484
The Walton State Bank,Walton,KS,67151,6/30/16,NM,9451,8754,10,3535,414,574,0,25,0,848,28
The Wanda State Bank,Wanda,MN,56294,6/30/16,NM,126025,105200,493,78292,986,2763,0,62,0,47338,690
The Warrington Bank,Pensacola,FL,32507,6/30/16,NM,85904,70443,52,22950,430,207,231,4,4,44,1
The Washington Trust Company  of Westerly,Westerly,RI,2891,6/30/16,NM,3916002,3505666,22327,3119438,38725,16272,216480,797,902,0,0
The Waterford Commercial and Savings Bank,Waterford,OH,45786,6/30/16,NM,42436,36852,145,19636,3750,1430,0,23,0,1051,25
The Watkins Savings Bank,Watkins,IA,52354,6/30/16,NM,69919,57966,398,25001,716,402,0,20,0,19011,209
The Westchester Bank,Yonkers,NY,10710,6/30/16,NM,678308,615463,2698,554412,2768,4162,92036,156,304,439,1
The Western State Bank,Garden City,KS,67846,6/30/16,NM,434548,383453,3813,306862,1284,5463,31971,235,169,39426,426
The Wilmington Savings Bank,Wilmington,OH,45177,6/30/16,SB,127418,97932,233,102925,1498,1299,9644,48,56,952,6
The Wilson State Bank,Wilson,KS,67490,6/30/16,NM,91617,82653,487,68925,2704,16920,0,234,0,18789,272
The Woodbury Banking Company,Woodbury,GA,30293,6/30/16,NM,21426,21205,-499,9313,905,722,2172,23,13,1014,12
The Yellowstone Bank,Laurel,MT,59044,6/30/16,SM,687267,577720,9036,502218,10354,19254,138607,746,643,36839,566
The Yoakum National Bank,Yoakum,TX,77995,6/30/16,N,224426,194341,1556,86786,12259,5535,9489,201,44,9113,231
Think Mutual Bank,Rochester,MN,55901,6/30/16,SA,1550552,1316887,4485,953614,208704,4451,18741,432,75,0,0
Third Coast Bank  SSB,Humble,TX,77338,6/30/16,SB,448092,407301,1966,384320,4770,15937,107097,1341,412,3051,11
Third Federal Savings and Loan Association of Cleveland,Cleveland,OH,44105,6/30/16,SA,12588562,11135481,40268,11505621,2957,0,0,0,0,0,0
Thomas County Federal Savings and Loan Association,Thomasville,GA,31792,6/30/16,SA,248491,218011,394,194783,1062,979,20055,36,58,0,0
Thomaston Savings Bank,Thomaston,CT,6787,6/30/16,SB,923014,816246,2019,645963,9740,10186,127088,385,500,282,3
Thomasville National Bank,Thomasville,GA,31792,6/30/16,N,736947,670022,5676,650870,14053,10648,125490,365,473,10489,82
Three Rivers Bank of Montana,Kalispell,MT,59901,6/30/16,NM,122763,105060,603,81773,3584,6291,25371,365,179,3414,48
Thrivent Trust Company,Appleton,WI,54919,6/30/16,SA,10497,2579,-45,0,0,0,0,0,0,0,0
Thumb National Bank and Trust Company,Pigeon,MI,48755,6/30/16,N,227988,204242,1092,148304,3067,9116,31716,308,165,52676,664
Thurston First Bank,Olympia,WA,98506,6/30/16,NM,133267,120486,453,74029,0,1769,23080,47,81,152,1
TIAA-CREF Trust Company  FSB,Saint Louis,MO,63102,6/30/16,SA,4020635,3523137,-11145,3288301,0,0,0,0,0,0,0
TIB The Independent Bankersbank,Farmers Branch,TX,75234,6/30/16,SM,2589426,2346204,9047,1029439,81716,66999,32919,97898,241,704,4
Tidelands Bank,Mount Pleasant,SC,29464,6/30/16,NM,445393,422697,-2900,321488,3629,6948,79112,241,276,0,0
Timberland Bank,Hoquiam,WA,98550,6/30/16,SB,857217,765350,4985,662093,4490,13220,129201,458,449,360,2
Timberline Bank,Grand Junction,CO,81505,6/30/16,NM,215687,195528,1256,162479,1296,3471,51605,128,200,2943,36
Timberwood Bank,Tomah,WI,54660,6/30/16,NM,168700,145658,1097,115148,1172,2948,22734,137,119,9102,146
Time Federal Savings Bank,Medford,WI,54451,6/30/16,SA,611727,484436,2098,364681,1509,256,486,4,3,0,0
Tioga State Bank,Spencer,NY,14883,6/30/16,SM,452261,398928,2049,282621,7916,12311,60104,463,312,1830,20
Tioga-Franklin Savings Bank,Philadelphia,PA,19125,6/30/16,SB,33756,29307,159,27646,289,274,2457,7,17,0,0
Titan Bank  N.A.,Mineral Wells,TX,76067,6/30/16,N,97795,86941,663,53244,10767,196,16303,6,82,4,1
Titonka Savings Bank,Titonka,IA,50480,6/30/16,SM,171870,151760,432,71558,2545,2030,3803,78,30,21164,224
TNBANK,Oak Ridge,TN,37830,6/30/16,NM,197519,178542,476,142492,1861,5279,51552,138,164,1752,11
Today's Bank,Huntsville,AR,72740,6/30/16,NM,116028,98638,1079,81882,673,2455,15280,67,51,6112,73
Tolleson Private Bank,Dallas,TX,75205,6/30/16,NM,541076,499669,4100,403221,23184,109,10359,5,27,648,2
Tomahawk Community Bank S.S.B.,Tomahawk,WI,54487,6/30/16,SB,92844,81874,220,61911,3993,2188,7962,66,41,0,0
Tompkins State Bank,Avon,IL,61415,6/30/16,NM,199552,178030,1006,131728,4004,3293,19871,117,94,20545,216
Tompkins Trust Company,Ithaca,NY,14850,6/30/16,NM,1836987,1702986,11861,1063655,28994,10796,95128,422,342,4235,56
TotalBank,Miami,FL,33131,6/30/16,NM,2925661,2457641,10084,2120919,5996,11358,167836,419,522,151,1
Touchmark National Bank,Alpharetta,GA,30005,6/30/16,N,231328,200211,826,196275,436,422,34091,17,112,384,1
Towanda State Bank,Towanda,KS,67144,6/30/16,NM,11141,10261,2,7607,995,516,0,13,0,409,8
Tower Community Bank,Jasper,TN,37347,6/30/16,NM,148593,135416,428,94317,6559,4419,24933,123,86,1562,14
Town and Country Bank,Ravenna,NE,68869,6/30/16,SM,150884,133355,979,103014,3345,2102,7802,79,39,22101,235
Town And Country Bank,Springfield,IL,62704,6/30/16,SM,737685,668394,1534,476728,10529,8238,68544,297,313,15493,135
Town Bank,Hartland,WI,53029,6/30/16,SM,1840834,1601365,5479,1424931,309965,105350,281887,13566,1321,39343,491
Town Center Bank,Frankfort,IL,60423,6/30/16,NM,102588,92669,93,56348,3504,2282,14221,88,46,237,1
TOWN SQUARE BANK,Ashland,KY,41101,6/30/16,SA,447669,380639,1523,343758,18398,9721,55783,319,233,3048,44
Town-Country National Bank,Camden,AL,36726,6/30/16,N,101801,84695,1033,64873,14034,9832,20313,476,135,1202,76
Towne Bank,Portsmouth,VA,23703,6/30/16,NM,7940695,6879147,24078,6034927,185482,82250,774429,3301,3011,2148,23
Toyota Financial Savings Bank,Henderson,NV,89074,6/30/16,NM,895258,723704,-2383,608482,1352,0,0,0,0,0,0
Traders and Farmers Bank,Haleyville,AL,35565,6/30/16,NM,377561,319763,1489,166041,18343,44170,0,560,0,669,20
Tradition Capital Bank,Edina,MN,55435,6/30/16,NM,510272,467332,3236,423819,8976,2648,27264,48,137,1952,8
Traditional Bank  Inc.,Mount Sterling,KY,40353,6/30/16,NM,1292295,1151890,12136,916541,7100,15894,148662,616,630,22224,304
Traditions Bank,Cullman,AL,35055,6/30/16,NM,305016,274429,1642,249972,28806,16888,42303,605,219,13349,170
Traditions First Bank,Erin,TN,37061,6/30/16,NM,119523,106122,477,77061,3027,4112,9940,149,39,2276,60
TrailWest Bank,Lolo,MT,59847,6/30/16,NM,426359,385447,3737,351456,12709,13370,81542,639,359,9555,95
Trans-Pacific National Bank,San Francisco,CA,94108,6/30/16,N,120421,104839,346,97662,0,300,14405,7,58,485,1
TransCapital Bank,Sunrise,FL,33351,6/30/16,NM,179400,150209,1606,125807,26,346,17033,6,56,0,0
TransPecos Banks,Pecos,TX,79772,6/30/16,SM,149383,132297,779,99679,3688,1980,15633,59,78,4420,38
Transportation Alliance Bank  Inc. d/b/a TAB Bank,Ogden,UT,84403,6/30/16,NM,714121,631185,4201,592174,27639,516565,0,7911,0,0,0
Traverse City State Bank,Traverse City,MI,49684,6/30/16,NM,293175,262288,1376,231612,2694,11731,86673,365,385,544,3
Treasure State Bank,Missoula,MT,59808,6/30/16,NM,73049,63312,149,55381,1335,2345,13716,86,75,0,0
Treynor State Bank,Treynor,IA,51575,6/30/16,NM,324766,293169,1601,101974,899,2126,10368,87,63,18859,189
Tri City National Bank,Oak Creek,WI,53154,6/30/16,N,1308889,1170784,4764,750041,8321,15680,161855,419,706,494,5
Tri Counties Bank,Chico,CA,95973,6/30/16,NM,4350767,3824151,20932,2656534,31245,57756,520808,2823,2005,40766,377
Tri Valley Bank,Talmage,NE,68448,6/30/16,NM,44174,40438,457,39156,340,869,13292,19,41,10475,116
Tri-County Bank,Brown City,MI,48416,6/30/16,SM,253231,224860,1955,158944,3502,5741,34155,193,162,38554,467
Tri-County Trust Company,Glasgow,MO,65254,6/30/16,NM,55509,49039,462,41056,3788,6096,0,118,0,12099,166
Tri-Parish Bank,Eunice,LA,70535,6/30/16,NM,206672,181718,1121,85952,4240,5973,36486,230,161,1110,19
Tri-State Bank and Trust,Haughton,LA,71037,6/30/16,NM,34557,26411,3365,1774,282,344,358,13,2,79,1
Tri-Valley Bank,Randolph,IA,51649,6/30/16,NM,62524,55160,87,32782,759,2523,6375,52,29,10747,121
Triad Bank,Frontenac,MO,63131,6/30/16,NM,285784,258974,976,239238,873,2988,64186,84,228,1191,9
Triad Bank  National Association,Tulsa,OK,74133,6/30/16,N,162828,146383,1088,136440,3686,5456,23522,426,115,588,3
TriCentury Bank,De Soto,KS,66018,6/30/16,NM,71610,63080,360,57337,39,1038,11014,30,24,678,5
Trinity Bank,Dothan,AL,36302,6/30/16,NM,135776,123415,706,105984,2408,6341,34741,198,149,6003,67
Trinity Bank  N.A.,Fort Worth,TX,76107,6/30/16,N,216003,186187,1918,117617,1536,4649,53312,125,208,1582,7
TriStar Bank,Dickson,TN,37055,6/30/16,NM,244834,222803,858,154177,10345,4135,28343,133,117,3444,31
Tristate Capital Bank,Pittsburgh,PA,15219,6/30/16,NM,3441794,3155487,10962,2997309,784296,1818,132176,36,457,553,3
TriSummit Bank,Kingsport,TN,37660,6/30/16,SM,353756,319540,792,245976,2263,5675,45402,213,193,2590,14
Triumph Bank,Memphis,TN,38119,6/30/16,SM,543542,487749,2284,439793,10146,14965,78763,556,221,338,3
Triumph State Bank,Trimont,MN,56176,6/30/16,NM,59876,53745,182,38011,2664,3461,6359,135,39,18989,195
Troy Bank and Trust Company,Troy,AL,36081,6/30/16,NM,839079,749958,3318,457161,26975,14623,81090,647,417,28383,469
TruBank,Oskaloosa,IA,52577,6/30/16,NM,142094,125517,43,95161,6729,1733,12830,50,55,2983,51
TruPoint Bank,Grundy,VA,24614,6/30/16,SM,440616,398799,420,215225,13297,3053,33686,181,143,523,19
Trust Company of America,Centennial,CO,80112,6/30/16,NM,683615,637037,4398,0,0,0,0,0,0,0,0
TrustBank,Olney,IL,62450,6/30/16,NM,176004,153168,1134,137416,7584,4395,17198,217,114,25610,371
TrustCo Bank,Glenville,NY,12302,6/30/16,SA,4831199,4413448,21497,3343193,8504,5063,53929,182,233,0,0
Trustmark National Bank,Jackson,MS,39201,6/30/16,N,13029362,11460644,49719,7957762,170731,105253,689779,4022,3389,53357,1005
TrustTexas Bank  SSB,Cuero,TX,77954,6/30/16,SB,311514,273744,1907,151777,4456,1949,18526,71,78,7673,84
Truxton Trust Company,Nashville,TN,37205,6/30/16,SM,417259,375144,2423,276098,26676,707,32113,33,129,236,2
TSB Bank,Lomira,WI,53048,6/30/16,NM,114772,102733,492,88801,1773,4296,30007,121,124,5266,61
Tucumcari Federal Savings and Loan Association,Tucumcari,NM,88401,6/30/16,SA,37780,32784,98,20931,203,266,553,11,4,0,0
Turtle Mountain State Bank,Belcourt,ND,58316,6/30/16,NM,33733,30840,-295,15084,2596,1932,1828,33,10,1470,20
Tuscola National Bank,Tuscola,IL,61953,6/30/16,N,81335,69540,-24,29032,931,987,6914,40,22,6115,63
Tustin Community Bank,Tustin,CA,92780,6/30/16,NM,74471,64593,615,65028,35833,947,11052,35,39,0,0
Twin City Bank,Longview,WA,98632,6/30/16,NM,46332,41695,87,36842,258,2514,19959,67,93,21,1
Twin Lakes Community Bank,Flippin,AR,72634,6/30/16,SM,122801,106564,1002,103019,14402,5454,20623,229,101,12554,228
Twin River National Bank,Clarkston,WA,99403,6/30/16,N,95457,88499,348,46792,2809,2903,17154,79,72,1579,27
Two River Community Bank,Middletown,NJ,7748,6/30/16,NM,884311,778707,3717,729263,2582,6755,149362,210,544,147,1
Two Rivers Bank,Blair,NE,68008,6/30/16,NM,146756,128796,924,83637,3171,4931,14894,191,86,18740,234
