Alma Bank,Astoria,NY,11102,6/30/16,158,1066365,943738,925726,27469,0,46555,5232,25206,26109,927,14389,901402,756,4465,130,120099,326,0,0,0,0,0,0,0,0,0,0,925726,3.795013627,0.931797738,3.225746146,0.550296705,0.478216391,0.506196935,4.399047275,3.404594981,0.048027739,82.95808658,95.5613216,114.9369016,86.81136384,1052159.67,1015859.33,121071.67,891151.67,14,0,35620,5
Alma Exchange Bank & Trust,Alma,GA,31510,6/30/16,25,89253,80717,80388,469,0,10426,0,0,6776,0,1594,54034,2671,3318,140,14356,62,10847,159,1958,1958,65,0,282,1611,0,0,80388,4.411317754,0.511985825,3.475639455,2.26E-02,0.595437259,0.595437259,6.281474291,6.281474291,2.98E-02,59.62712738,66.20266706,68.38115307,90.06756075,88674.33,78933.33,8405.67,53627.33,2,0,,1
Almena State Bank,Almena,KS,67622,6/30/16,22,66045,60162,56401,150,0,4313,0,710,7939,0,291,58520,3978,4648,185,8401,57,17140,270,0,0,0,0,0,0,0,0,56401,5.041426172,2.63251377,4.672711942,0.767816516,1.849027529,1.849027529,20.49561168,0.694766498,4.62E-02,87.54334166,102.5123668,116.4628865,85.39783481,63817.33,59784.67,5757.33,56247.67,3,0,,0
AloStar Bank of Commerce,Birmingham,AL,35243,6/30/16,96,1020664,836171,785451,0,0,105485,0,102842,12535,11486,704,772611,4,66,2,111,1,0,0,381,381,0,0,0,381,0,0,785451,3.628232821,0.769116982,2.747379587,0.789438757,0.48564066,0.516961077,2.725955674,2.725955674,0.638761675,74.44624284,96.74008945,108.2141194,76.95490387,964482.67,944702.33,182908.33,743626.33,1,0,13820,0
Alpine Bank,Glenwood Springs,CO,81601,6/30/16,585,2884097,2602203,2525002,4410,284524,642719,0,23983,814408,263071,467741,1957835,28609,19950,1884,195173,789,3320,34,8253,8253,518,0,6898,837,0,0,2525002,4.2451003,1.000982607,3.205641657,0,1.233019869,1.231842158,12.61056258,8.252826273,-0.150982476,66.88114165,76.39269197,79.20732599,87.54913583,2819030,2576382,275372.33,1881013,44,0,,8
Alpine Bank & Trust Co.,Rockford,IL,61107,6/30/16,361,1249617,1137479,1101812,3360,56021,327903,0,99033,137964,30346,25853,785159,78389,6572,290,78545,382,17512,161,699,699,169,0,0,530,0,0,1101812,3.05599223,1.763025284,3.549568384,3.24E-02,1.011684568,1.229738519,13.6808989,-0.952718889,4.78E-02,62.02564466,70.34621151,74.29069568,88.17197589,1233107.67,1146927,110840.67,757156,19,0,40420,5
Alpine Capital Bank,New York,NY,10019,6/30/16,15,263489,222210,220035,7000,0,34026,0,1787,16099,1884,13144,131538,12518,0,0,3714,8,0,0,0,0,0,0,0,0,0,0,220035,2.93561817,0.119606944,1.480404515,0.325875208,1.114536183,1.115854008,7.652009401,3.182607248,0,47.71812106,57.14181835,72.52653438,83.50822995,279248,275512.67,40721.33,141535.33,1,0,35620,0
Altamaha Bank and Trust Company,Vidalia,GA,30474,6/30/16,53,157240,140194,139848,200,0,32118,0,25642,29029,695,252,108922,8365,9142,406,27412,127,10059,168,317,317,153,0,0,164,0,0,139848,4.931729346,0.8018719,3.813346369,9.93E-02,1.374637543,1.428095669,13.40421719,1.26635207,0.116172578,68.38527092,76.88990904,79.97158985,88.93920122,157132.33,142911.33,16741,108459.33,4,0,,4
AltaPacific Bank,Santa Rosa,CA,95403,6/30/16,52,354126,296399,267188,43005,0,70653,0,43857,16806,3068,5801,232372,2704,767,36,53222,193,0,0,337,337,0,0,0,337,0,0,267188,6.22621418,0.326373842,3.817722537,5.68E-02,1.247599485,1.247599485,7.75217448,6.235598035,0,64.67669699,85.72128988,90.83435125,75.44998108,352356.67,320130.33,56706.67,232548.67,5,0,42220,0
Alterra Bank,Leawood,KS,66211,6/30/16,71,301488,261064,254277,2915,0,3416,0,1012,18747,3764,1908,241564,9,1076,55,30652,196,260,3,1527,1527,41,0,0,1486,0,0,254277,4.348405152,2.945126913,3.938600705,1.832697706,0.712425285,0.712425285,5.439619845,5.439619845,1.236645399,79.02735764,93.70017737,95.64484338,84.34067028,305997,280286.67,40076.33,245826.33,2,0,28140,5
Alton Bank,Alton,MO,65606,6/30/16,18,64218,56255,50434,150,0,24713,0,3712,10735,0,0,36380,5298,1823,90,6116,20,12117,319,107,107,107,0,0,0,0,0,50434,4.000325771,0.521163259,2.548229197,0,1.74200979,1.845666571,16.18958739,1.086040964,5.64E-03,55.70867981,70.93429036,71.52997161,78.53561307,69460,65444.67,7918.67,35487.33,2,0,,5
Altoona First Savings Bank,Altoona,PA,16603,6/30/16,43,205485,177567,175956,0,120,3317,0,12,71520,3500,21680,140978,7594,8681,246,33798,151,0,0,390,390,0,0,0,390,0,0,175956,3.398770577,0.417050806,2.698678411,8.55E-02,0.489961786,0.489961786,3.646008724,3.646008724,0.065069019,68.10034796,79.52897315,84.39691931,85.629608,205730.33,194011.33,27646.67,141388.33,5,0,11020,1
Altura State Bank,Altura,MN,55910,6/30/16,8,48170,40468,40338,100,0,6879,0,352,3638,50,0,29612,1316,928,43,1690,15,14216,137,0,0,0,0,0,0,0,0,40338,3.595109465,1.072943525,3.647176246,0,0.702819596,0.702819596,4.415414762,1.645983018,0.267833259,61.05875026,72.91387773,73.94966435,83.74091758,48092,43837.33,7655,29869.33,1,0,,5
Alva State Bank & Trust Company,Alva,OK,73717,6/30/16,36,315617,274400,255954,128,1500,42412,0,12872,10268,116,7747,255748,6855,5379,233,15815,89,52692,582,824,824,0,0,0,0,824,0,255954,3.89448714,0.222433937,1.533270648,0.243763219,2.201181868,2.242012207,18.94454819,18.94454819,-0.101817034,80.0875745,98.75602647,113.1974922,81.09639215,328187.33,316498.67,38839.67,257324.33,4,0,,10
Amalgamated Bank,New York,NY,10001,6/30/16,386,3930271,3581067,2943534,13829,0,1187110,82276,862876,601376,41784,0,2337404,3933,516,18,18777,59,0,0,2420,2420,2420,0,0,0,0,0,2943534,2.657610453,0.754352344,2.982000999,8.74E-02,0.185075986,0.268026006,3.069004116,3.069004116,0.169834704,58.62211537,78.27353107,84.49695332,74.89391953,3897383,3691511.67,340371,2322258,16,0,35620,4
Amarillo National Bank,Amarillo,TX,79101,6/30/16,687,3723269,3266330,3149651,5000,82148,245696,0,8430,237662,21134,9960,3022773,641879,92568,3091,230563,1416,13594,204,33,33,33,0,0,0,0,0,3149651,3.555773116,1.194124353,2.325538048,0.915511389,1.309967845,1.31499754,10.87381497,5.005512236,0.937832064,80.05709499,94.63718361,110.2918121,84.59369978,3737801.67,3528740.33,452021.67,3008641,20,0,11100,10
Ambler Savings Bank,Ambler,PA,19002,6/30/16,51,344449,305169,276967,0,0,93684,0,16227,165395,5312,2832,204719,122,646,18,15870,55,135,1,0,0,0,0,0,0,0,0,276967,2.876148278,6.70E-02,1.865012042,1.19E-03,0.740903321,0.740903321,6.511142969,6.511142969,2.68E-02,58.90393063,73.25565862,76.67487983,80.40871072,337156,316951.67,38365,201338.33,8,0,37980,9
Amboy Bank,Old Bridge,NJ,8857,6/30/16,268,2323577,2018644,1764328,20000,80000,361222,0,26173,478329,62090,77626,1783514,567,2279,57,57748,187,0,0,29653,29653,12895,158,0,16600,0,0,1764328,3.619182236,0.523963488,2.102556926,0,1.738071941,1.692805116,12.96281909,6.226099469,-2.46E-02,75.51340024,99.44930875,110.3386605,75.93154864,2297488.33,2105448,300027.33,1739656,23,0,35620,8
Amerasia Bank,Flushing,NY,11355,6/30/16,60,479037,425006,424130,3929,0,3222,0,215,82940,3917,73735,432850,378,913,26,75462,225,770,4,446,446,446,0,0,0,0,0,424130,4.637699535,0.140270978,1.779449653,8.48E-02,1.82309893,1.82309893,16.57899301,16.57899301,1.90E-02,89.66113265,101.268479,124.4613802,88.53804612,471943.67,453026.33,51897,421110.67,5,0,35620,2
America's Community Bank,Blue Springs,MO,64015,6/30/16,7,30099,26579,25537,100,0,266,0,0,4902,0,0,20492,138,2363,41,11316,52,689,3,0,0,0,0,0,0,0,0,25537,3.490779572,0.160090932,3.180937207,0,0.313221388,0.313221388,2.571428571,2.571428571,0,66.43077843,78.29815562,87.70890907,84.84335028,28733.67,27042.67,3500,19798.67,1,0,28140,4
American Bank,Fond Du Lac,WI,54935,6/30/16,83,451447,393245,376263,300,0,47106,0,10590,56470,16595,4862,326044,613,10948,472,49538,199,120,3,0,0,0,0,0,0,0,0,376263,3.749428112,0.62471197,2.270001501,0.186340203,1.035175642,1.035175642,8.484357955,8.484357955,-4.83E-03,70.12495376,84.13715938,90.14356819,83.34599632,465814.67,426198.33,56834,331039.33,6,0,22540,0
American Business Bank,Los Angeles,CA,90014,6/30/16,132,1664532,1520526,1503790,118940,3855,802969,0,58246,44343,35354,8989,741588,2979,7611,175,180620,402,0,0,0,0,0,0,0,0,0,0,1503790,2.979863926,0.252019599,2.214349256,5.90E-03,0.618983744,0.779785233,9.609216469,9.609216469,-2.55E-02,43.77741011,48.4568324,49.67408347,90.34311146,1694312.67,1605576.67,137493,713103,1,0,31080,1
American Chartered Bank,Schaumburg,IL,60173,6/30/16,310,2774526,2522300,2358619,462,156539,500249,28690,453157,369604,114651,114709,2010949,616,32140,1229,524044,2148,540,6,3358,3358,1215,0,1843,300,0,0,2358619,3.74748005,0.678913681,2.061666445,0.214258473,1.142497597,1.142497597,13.15122757,13.15122757,0.345826275,71.54357177,84.15920503,85.64939666,85.00979987,2800356,2593796.33,243277.67,2025872.67,16,0,16980,4
American City Bank of Tullahoma,Tullahoma,TN,37388,6/30/16,53,273928,218429,211014,362,0,15555,0,7063,60059,888,6351,234029,12656,9823,495,54782,256,5425,69,1335,1335,0,0,1010,325,0,0,211014,4.780631799,0.345938687,1.946452486,0.370023026,2.320854483,2.320854483,11.78767287,11.78767287,0.453307055,84.58098478,109.7988759,121.5236946,77.03265092,274037,250803.67,53954.67,230748.67,5,0,,6
American Commerce Bank  National Association,Bremen,GA,30110,6/30/16,42,211161,187029,178307,20367,0,13592,476,12099,27663,1304,17494,173959,1151,2990,106,33234,142,2396,31,1321,1321,0,0,852,0,469,0,178307,4.198100558,0.549901056,3.450857828,0.208372859,0.918873483,0.918873483,7.672069931,7.672069931,-0.194802361,81.34598719,96.334412,125.2157749,84.44125572,196762.67,188799.67,23566,160162.33,3,0,12060,9
American Continental Bank,City Of Industry,CA,91748,6/30/16,28,201359,173899,168237,20567,0,15232,0,12233,19175,1310,16233,142729,0,102,12,33448,144,0,0,0,0,0,0,0,0,0,0,168237,3.40997395,0.486586271,2.210205269,0,0.945080964,0.945080964,6.987179416,6.987179416,-1.99E-02,69.49627283,83.17849225,97.91213328,83.5507725,199348,191731.67,26963.67,140762.33,4,0,31080,7
American Eagle Bank,South Elgin,IL,60177,6/30/16,26,189845,173038,167972,10,0,1500,0,0,16018,160,3412,167551,95239,226,8,9588,24,0,0,594,594,200,0,318,76,0,0,167972,4.467608094,0.312840086,2.620298167,0.320188678,0.968250563,0.976313019,11.38403554,11.38403554,0.308803946,87.68152967,99.09925464,123.9798008,88.47849561,190512.67,180230.67,16338.67,164505.67,1,0,16980,9
American Enterprise Bank,Buffalo Grove,IL,60089,6/30/16,49,209056,186227,182539,2625,0,16742,0,9091,14010,9324,1385,141043,10,588,17,29559,131,0,0,15114,15114,2197,0,12917,0,0,0,182539,3.373790308,0.81790827,4.756998268,0,-1.079602444,-1.079602444,-10.18655418,-10.18655418,-0.117447564,66.06603015,75.66328291,77.99229761,87.31583882,219340,185903.67,23246.33,141339.67,3,0,16980,0
American Exchange Bank,Henryetta,OK,74437,6/30/16,21,61889,54491,53716,1625,0,6470,0,1795,19679,0,23,44815,6552,9544,230,0,0,5036,239,6,6,6,0,0,0,0,0,53716,5.196751725,1.711681886,3.687955819,0,2.47932548,2.47932548,21.02880448,7.536014252,-0.173006442,71.77527509,82.69603098,85.1907255,86.79409911,61226.33,52494.33,7218.67,43929,2,0,46140,2
American Express Bank   FSB.,Salt Lake City,UT,84184,6/30/16,294,49813222,42332854,38030800,1,0,381156,187969,72207,0,0,0,32266278,11901478,20345452,2975413,0,0,0,0,0,0,0,0,0,0,0,0,38030800,6.053781328,20.49069215,12.79896947,1.167525443,7.824912661,7.824912661,56.22196112,13.51331221,1.165651739,63.75769269,83.51063086,97.27813366,76.34679804,51512881.67,50607080.67,7169508,39178425.67,1,0,41620,4
American Federal Bank,Fargo,ND,58102,6/30/16,113,552991,502409,353472,1,22553,55637,0,7808,90974,7509,61859,467229,7512,3010,101,25188,122,88948,671,20,20,20,0,0,0,0,0,353472,3.975534993,0.541329872,2.846775621,0.34109682,1.058690778,1.058690778,11.75739951,11.75739951,0,83.40280402,130.4799249,150.3003008,63.92002763,542368,505592.33,48837.33,459343.67,13,0,22020,3
American First National Bank,Houston,TX,77036,6/30/16,212,1231003,1073019,1063830,15216,0,45594,0,23072,50396,1837,31707,1001183,4114,3733,89,187823,552,122,1,1607,1607,0,0,912,695,0,0,1063830,4.463597247,0.396809092,2.220598318,8.61E-02,1.505775559,1.505775559,11.73502371,11.73502371,9.92E-02,80.23148603,92.83926943,108.553466,86.41977314,1200577.33,1131329.67,154051.67,986104.67,15,0,26420,0
American Founders Bank  Inc.,Louisville,KY,40223,6/30/16,21,96651,84285,83265,44114,981,9528,0,8178,27965,4237,6593,73919,139,355,12,10235,36,84,1,1042,1042,395,0,474,173,0,0,83265,3.619607861,0.411038742,4.572550383,-0.112473288,-0.79344792,-0.79344792,-6.214129617,-6.214129617,-3.26E-02,74.8041924,86.8300006,91.0348909,86.15016917,97801,87965.33,12487.67,73577.67,5,0,31140,2
American Heritage Bank,Sapulpa,OK,74066,6/30/16,287,1074813,970217,857201,2000,898,607260,0,160282,141386,1080,6334,403154,40773,17025,878,41112,254,9614,232,504,504,0,0,0,504,0,0,857201,2.861511828,0.762821865,2.509600313,5.04E-02,0.92337682,0.93898633,9.935962886,4.652382385,-0.242795038,36.88827731,46.25286251,49.99211938,79.75350131,1076267,1023235.33,101711.33,400337.67,23,0,46140,4
American Interstate Bank,Elkhorn,NE,68022,6/30/16,15,104428,89030,88940,340,0,11291,0,0,27292,2816,14332,85835,1000,2223,93,22712,87,3795,29,0,0,0,0,0,0,0,0,88940,3.758331876,0.189020581,1.781659333,0,2.02682464,2.02682464,13.95528639,1.069518717,-0.282074403,80.89880109,94.98650776,96.41308317,85.16872869,106866.67,102918,15521,86502,3,0,36540,1
American Investors Bank and Mortgage,Eden Prairie,MN,55344,6/30/16,12,93684,85964,58371,100,0,18615,0,14395,68243,49679,583,72380,415,0,0,0,0,0,0,830,830,830,0,0,0,0,0,58371,3.171522573,0.154366135,2.366242537,0.697819515,0.15648074,1.90E-02,0.237122909,0.237122909,0.379981799,76.73989155,123.1656131,130.2645407,62.30626361,94580.33,91375.67,7591,68424.33,1,0,33460,4
American Loan and Savings Association,Hannibal,MO,63401,6/30/16,2,4174,3840,3831,0,0,0,0,0,2682,0,2374,3067,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3831,3.519534772,0,8.328841157,4.63E-02,-6.107816849,-6.107816849,-66.38670254,-66.38670254,0,72.59223766,79.09162099,79.09162099,91.78246287,4322.33,3693.67,397.67,3309,1,0,,7
American Metro Bank,Chicago,IL,60640,6/30/16,16,62639,55245,49005,3491,0,0,0,0,13570,712,4684,47370,0,717,12,17348,56,0,0,2614,2614,118,0,2426,70,0,0,49005,4.283461362,1.90798754,3.96249833,0,1.968508013,1.968508013,18.58833898,18.58833898,1.051037113,74.1710436,94.80665238,97.75907417,78.23400757,62788.67,58971,6649.33,46430.33,2,0,16980,6
American Momentum Bank,College Station,TX,77845,6/30/16,181,1110044,911634,869577,77898,15904,72586,0,65344,164025,19593,92669,947271,1256,4912,142,84296,298,2764,12,24818,24818,0,0,4283,20535,0,0,869577,4.199795385,0.387401656,2.722080921,-1.52E-02,0.971160001,0.971160001,5.607753729,5.607753729,0.10541893,84.44656248,107.7988493,112.248505,78.33716501,1129577,1044955.67,195622,956185,20,0,17780,10
American Nation Bank,Ardmore,OK,73401,6/30/16,89,376393,336200,321119,1500,0,134416,0,34000,67056,0,3353,209212,21146,6600,250,44245,178,23422,395,79,79,79,0,0,0,0,0,321119,3.738652935,0.698426472,2.478391624,0.115686973,1.619079548,1.619079548,15.69776405,10.14172592,3.79E-02,54.71355737,64.13136563,81.91549027,85.31481723,371692.67,349430.67,38336.67,205777.33,8,0,,3
American Patriot Bank,Greeneville,TN,37745,6/30/16,22,59830,58584,58244,998,0,2335,0,330,18850,3748,1076,38383,950,2086,82,7836,55,3147,49,8978,8978,2700,1744,2433,2019,82,0,58244,4.003701798,1.295286951,4.610452068,0,-0.355883296,-0.355883296,-17.23602484,-17.23602484,0.365605927,62.98345312,64.69850972,66.64249713,97.34915594,62380,46107.33,1288,39386.67,2,0,,10
American Plus Bank  N.A.,Arcadia,CA,91007,6/30/16,43,439823,387777,358898,17515,0,8771,0,0,77662,693,0,384901,0,1964,39,47249,98,0,0,1799,1799,0,0,0,1799,0,0,358898,3.585337972,0.217159241,1.479546475,0.19520468,1.17743263,1.17743263,9.747649669,9.747649669,0,86.30790113,105.76877,130.4747731,81.60055295,419047.33,404146,50617.33,364668.33,3,0,31080,3
American Pride Bank,Macon,GA,31204,6/30/16,28,139017,112896,104447,13040,0,17717,0,6677,8579,445,3950,104379,318,1214,33,29220,82,829,4,219,219,0,0,74,145,0,0,104447,4.302652685,0.846214413,3.288864741,0.2111844,1.469429914,1.43841682,7.593653764,4.139866682,0,74.25350856,98.83002863,117.9417746,75.13253775,135426.67,124063,25653,97069,3,0,31420,7
American River Bank,Sacramento,CA,95815,6/30/16,97,626952,543103,526224,59864,0,254978,0,223169,18505,1975,7160,310288,315,7475,262,58570,196,824,4,896,896,0,0,243,653,0,0,526224,3.520092821,0.201819128,2.129430166,0,0.847872349,0.907709337,6.691998317,-11.29157559,-0.104459374,48.67294466,57.98975341,63.46970611,83.93369827,629276.33,571007.67,85355.67,300595.33,12,0,40900,8
American Riviera Bank,Santa Barbara,CA,93101,6/30/16,66,428254,380150,354168,42711,0,7470,0,3884,77515,13221,54643,358233,1655,5137,114,68892,224,544,2,0,0,0,0,0,0,0,0,354168,5.927493733,0.278261824,4.000493956,0.137758812,0.881436863,0.881436863,7.825875727,7.825875727,-4.59E-02,82.94353351,100.2939283,104.0810945,82.70045347,364405,338288,41043.33,309295.33,3,0,42200,6
American Savings Bank,Tripoli,IA,50676,6/30/16,7,52644,42094,40309,200,0,24986,0,0,5196,0,0,24835,951,617,23,6028,21,6618,92,0,0,0,0,0,0,0,0,40309,3.275751146,0.144256564,1.479554499,0,1.707590836,1.753272081,9.2813785,3.40708831,0,46.58840514,60.84497259,68.04272437,76.56902971,54070.33,51713.33,10214,25818.33,1,0,47940,7
American State Bank,Sioux Center,IA,51250,6/30/16,120,800599,703273,643249,740,5129,9993,0,167,41079,12097,7379,726549,15281,8190,332,63637,259,85604,777,0,0,0,0,0,0,0,0,643249,3.723724391,0.652067584,1.900728716,0.371477925,1.796417715,1.795476637,15.05617511,6.749319876,3.57E-03,89.36596224,111.2264457,125.6198797,80.34596596,807585,761495.67,96306,728996.33,9,0,,2
American Trust & Savings Bank,Dubuque,IA,52001,6/30/16,314,1034031,918383,834824,2000,30456,87967,0,12375,109049,38657,35565,831157,23917,11431,509,87145,503,44814,523,4949,4949,116,0,0,4833,0,0,834824,3.23543644,2.42420393,4.200926952,9.62E-02,0.790681202,0.790681202,7.220064327,5.19886813,2.42E-02,79.47353609,98.43763476,103.58954,80.73491027,1039104,957583.33,113794,825186,11,0,20220,9
Americana Community Bank,Sleepy Eye,MN,56085,6/30/16,36,119749,113016,110920,50,0,24994,0,10782,11373,2686,2494,70329,613,2892,102,20459,82,17024,175,528,528,0,0,528,0,0,0,110920,3.633138629,0.432498359,4.030552017,0,-0.168008978,-9.81E-02,-1.844421485,-1.844421485,-0.130985517,57.88440822,62.49188604,64.57851979,92.62707831,120231.67,113510.67,6397.67,67183,5,0,,3
Americas United Bank,Glendale,CA,91203,6/30/16,26,222708,196231,191451,14391,0,9612,0,9612,643,0,0,186012,0,348,11,26332,85,0,0,0,0,0,0,0,0,0,0,191451,3.336044225,0.292905736,2.805487754,0,0.40823737,0.40823737,3.404840064,3.404840064,-3.38E-03,82.42092785,95.87727408,105.5416283,85.96503044,218500.33,210668.67,26198,177571.33,4,0,31080,4
AmeriFirst Bank,Union Springs,AL,36089,6/30/16,45,147746,131981,126537,381,0,38481,0,22104,27300,945,333,99518,3891,5286,213,23463,124,624,15,607,607,0,0,0,607,0,0,126537,3.830726324,0.418995366,3.627653694,0,0.33768024,0.365767942,3.438835877,1.000855218,-0.49161488,66.27049125,77.37815817,79.72056441,85.64495824,146541,135953.33,15586.67,93976,3,0,,8
Ameriprise National Trust Bank,Minneapolis,MN,55402,6/30/16,22,25640,1307,500,500,0,4967,0,4967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1.457178492,17.22129784,15.81338794,0,0.61359273,0.74875208,0.799671929,0.799671929,,0,0,0,1.950078003,31252,15097.67,29262,,1,0,33460,10
Ameris Bank,Moultrie,GA,31768,6/30/16,1268,6220168,5465574,5185506,750,147178,845977,0,567123,1739687,90527,658070,4725888,40632,68985,3223,762649,3429,98250,1379,48523,48523,5484,0,6383,35522,1134,0,5185506,4.166391775,1.644053388,3.564887949,7.53E-02,1.176504726,1.178612547,10.03186233,10.03186233,7.13E-02,75.62744286,90.71735719,93.09460152,83.36601198,5975840,5380915,702083,4429457,114,0,,7
Ameriserv Financial Bank,Johnstown,PA,15901,6/30/16,242,1123593,1022055,941131,2642,0,136828,0,96250,253493,73093,20515,895513,19049,14500,506,118111,433,869,4,69,69,69,0,0,0,0,0,941131,3.508330253,0.524301166,2.958929151,0.602541648,0.104214524,0.113493666,1.251177316,-1.227383136,0.794542268,78.8334388,94.11729079,99.66525718,83.76084579,1111956.33,1011535.33,100865,887303.33,16,0,27780,3
Ameristate Bank,Atoka,OK,74525,6/30/16,69,224113,202623,196403,1000,0,9189,0,0,42409,31,0,171738,18618,4980,161,24878,108,15596,277,502,502,45,0,13,52,392,0,196403,4.746071148,1.152634111,3.553205932,0,1.928549272,1.928549272,21.01293103,19.71982759,4.20E-02,75.34815026,85.97882924,94.21587663,87.63570163,222447,202904.67,20416,166517,4,0,,8
